ID,Track,Program,Project Name,Description,Sector,Location,Lead Organisation,Financial Instrument,Funding Source (raw),Partners,Capital (AUD m),Start Year,End Year,Phase,Status,Funding Outcome,Hazard (recorded),Hazard Group,Hazard Source,Duplicate Status,Duplicate Of,Notes
P204,RONAdapt II Pipeline (Proposed),Strengthening Climate-Health Resilience through Epidemiological Research and Health Information Systems,Regional collaboration & knowledge sharing,Regional collaboration & knowledge sharing,Health,Nationwide,,,,"SPC, WHO, DFAT",0.2,,,,Proposed,Seeking funding,,Climate-health risks,Auto-tagged (sector/keywords),,,
P205,RONAdapt II Pipeline (Proposed),Strengthening Climate-Health Resilience through Epidemiological Research and Health Information Systems,Long-term financing mechanisms,Long-term financing mechanisms,Health,Nationwide,,,,"GCF, AF, ADB",0.2,,,,Proposed,Seeking funding,,Climate-health risks,Auto-tagged (sector/keywords),,,
P206,RONAdapt II Pipeline (Proposed),Strengthening Climate-Health Resilience through Epidemiological Research and Health Information Systems,Monitoring & evaluation,Monitoring & evaluation,Health,Nationwide,,,,"WHO, UNDP",0.1,,,,Proposed,Seeking funding,,Climate-health risks,Auto-tagged (sector/keywords),,,
P207,RONAdapt II Pipeline (Proposed),Strengthening Climate-Health Resilience through Epidemiological Research and Health Information Systems,Phase 3 contingency,Phase 3 contingency,Health,Nationwide,,,,Mixed,0.1,,,,Proposed,Seeking funding,,Climate-health risks,Auto-tagged (sector/keywords),,,
P208,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Legislative drafting & legal experts,Legislative drafting & legal experts,Energy,Nationwide,,,,"UNDP, ADB",0.3,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P209,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Institutional mapping & impact assessments,Institutional mapping & impact assessments,Energy,Nationwide,,,,"WB, GEF",0.15,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P210,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Secondary regulations,Secondary regulations,Energy,Nationwide,,,,"ADB, SPC",0.25,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P211,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Stakeholder consultations & parliamentary engagement,Stakeholder consultations & parliamentary engagement,Energy,Nationwide,,,,"DFAT, MFAT, EU",0.2,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P212,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,MEPS & labelling frameworks,MEPS & labelling frameworks,Energy,Nationwide,,,,"EU, GCF",0.2,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P213,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,M&E setup,M&E setup,Energy,Nationwide,,,,UNDP,0.1,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P214,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Phase 1 contingency,Phase 1 contingency,Energy,Nationwide,,,,Mixed,0.06,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P215,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Establish/strengthen regulator function,Establish/strengthen regulator function,Energy,Nationwide,,,,"ADB, WB",0.5,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P216,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Tariff methodology adoption & lifeline provisions,Tariff methodology adoption & lifeline provisions,Energy,Nationwide,,,,"ADB, PSDI",0.25,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P217,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Compliance & enforcement mechanisms,Compliance & enforcement mechanisms,Energy,Nationwide,,,,"EU, SPC",0.2,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P218,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,"Model PPAs, procurement templates, digital licensing registry","Model PPAs, procurement templates, digital licensing registry",Energy,Nationwide,,,,"IFC, ADB",0.3,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P219,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Capacity building & training,Capacity building & training,Energy,Nationwide,,,,"JICA, DFAT",0.25,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P220,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Consumer protection standards & audits,Consumer protection standards & audits,Energy,Nationwide,,,,"MFAT, SPREP",0.15,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P221,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Monitoring & evaluation,Monitoring & evaluation,Energy,Nationwide,,,,UNDP,0.1,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P222,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Phase 2 contingency,Phase 2 contingency,Energy,Nationwide,,,,Mixed,0.09,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P223,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Legislative refresh & new tech integration,Legislative refresh & new tech integration,Energy,Nationwide,,,,"ADB, UNDP",0.3,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P224,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Performance-based regulation pilots,Performance-based regulation pilots,Energy,Nationwide,,,,"ADB, WB",0.35,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P225,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Long-term financing mechanisms,Long-term financing mechanisms,Energy,Nationwide,,,,"WB, ADB, EU",0.3,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P226,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Regional harmonisation with OPERA & peer reviews,Regional harmonisation with OPERA & peer reviews,Energy,Nationwide,,,,"SPC, DFAT",0.2,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P227,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,National reporting & public dashboards,National reporting & public dashboards,Energy,Nationwide,,,,"UNDP, EU",0.15,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P228,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Monitoring & evaluation,Monitoring & evaluation,Energy,Nationwide,,,,UNDP,0.1,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P229,RONAdapt II Pipeline (Proposed),Energy Legislation and Reform Program,Phase 3 contingency,Phase 3 contingency,Energy,Nationwide,,,,Mixed,0.075,,,,Proposed,Seeking funding,,Energy & fuel security,Auto-tagged (sector/keywords),,,
P230,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Climate-smart design & EIA,Climate-smart design & EIA,Housing & Community,Nationwide,,,,"UNDP, GCF, DFAT",0.2,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P231,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Core building construction,Core building construction,Housing & Community,Nationwide,,,,"DFAT, MFAT, JICA, ADB",1.2,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P232,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Renewable energy system,Renewable energy system,Housing & Community,Nationwide,,,,"EU, GCF, WB",0.25,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P233,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Water systems,Water systems,Housing & Community,Nationwide,,,,"SPREP, UNICEF, GCF",0.15,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P234,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Climate-smart fit-out,Climate-smart fit-out,Housing & Community,Nationwide,,,,"DFAT, MFAT",0.15,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P235,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Landscaping & resilience,Landscaping & resilience,Housing & Community,Nationwide,,,,"SPC, NGOs, SPREP",0.075,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P236,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Training & capacity building,Training & capacity building,Housing & Community,Nationwide,,,,"UNDP, SPC, SPREP",0.05,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P237,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Monitoring & evaluation,Monitoring & evaluation,Housing & Community,Nationwide,,,,"UNDP, GCF",0.05,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P238,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Phase 1 contingency,Phase 1 contingency,Housing & Community,Nationwide,,,,Mixed donors & Government,0.21,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P239,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Expansion of renewable energy,Expansion of renewable energy,Housing & Community,Nationwide,,,,"EU, GCF",0.2,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P240,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Additional water efficiency & reuse systems,Additional water efficiency & reuse systems,Housing & Community,Nationwide,,,,"SPREP, UNICEF",0.1,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P241,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Retrofitting adjacent government buildings,Retrofitting adjacent government buildings,Housing & Community,Nationwide,,,,"DFAT, ADB",0.25,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P242,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Green building operations manuals,Green building operations manuals,Housing & Community,Nationwide,,,,UNDP,0.05,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P243,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Formal staff training & certification,Formal staff training & certification,Housing & Community,Nationwide,,,,"JICA, SPC",0.075,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P244,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,National building efficiency guidelines,National building efficiency guidelines,Housing & Community,Nationwide,,,,"SPREP, UNEP",0.1,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P245,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Monitoring & evaluation,Monitoring & evaluation,Housing & Community,Nationwide,,,,UNDP,0.05,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P246,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Phase 2 contingency,Phase 2 contingency,Housing & Community,Nationwide,,,,Mixed,0.085,2035,2040,Phase 3 (Long-term),Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P247,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Climate-smart building standards & codes,Climate-smart building standards & codes,Housing & Community,Nationwide,,,,"SPC, UNDP",0.2,,,,Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P248,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,"Replication in schools, clinics & community facilities","Replication in schools, clinics & community facilities",Housing & Community,Nationwide,,,,"DFAT, ADB",0.25,,,,Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P249,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Integration into procurement frameworks,Integration into procurement frameworks,Housing & Community,Nationwide,,,,"EU, WB",0.1,,,,Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P250,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Regional knowledge sharing & case studies,Regional knowledge sharing & case studies,Housing & Community,Nationwide,,,,"SPC, SPREP",0.1,,,,Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P251,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Long-term financing provisions,Long-term financing provisions,Housing & Community,Nationwide,,,,"GCF, AF",0.1,,,,Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P252,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Monitoring & evaluation,Monitoring & evaluation,Housing & Community,Nationwide,,,,UNDP,0.05,,,,Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P253,RONAdapt II Pipeline (Proposed),Climate-Smart and Greening of Government Buildings and Offices,Phase 3 contingency,Phase 3 contingency,Housing & Community,Nationwide,,,,Mixed,0.08,,,,Proposed,Seeking funding,,General climate resilience,Auto-tagged (sector/keywords),,,
P254,RONAdapt II Pipeline (Proposed),Climate Smart Agriculture and Land/Soil Productivity Rehabilitation,Compost hubs & soil amendment systems,Compost hubs & soil amendment systems,Agriculture & Food,Nationwide,,,,"SPC, FAO, NGOs",0.5,2027,2035,Phase 2 (Medium-term),Proposed,Seeking funding,,Food insecurity,Auto-tagged (sector/keywords),,,
